date,channel,country,platform,spend,impressions,clicks,installs,iap_revenue,user_id,metric_factor_01,metric_factor_02,metric_factor_03,metric_factor_04,metric_factor_05,metric_factor_06,metric_factor_07,metric_factor_08,metric_factor_09,metric_factor_10,metric_factor_11,metric_factor_12,metric_factor_13,metric_factor_14,metric_factor_15,metric_factor_16,metric_factor_17,metric_factor_18,metric_factor_19,metric_factor_20,metric_factor_21,metric_factor_22,metric_factor_23,metric_factor_24,metric_factor_25,metric_factor_26,metric_factor_27,metric_factor_28,metric_factor_29,metric_factor_30,metric_factor_31,metric_factor_32,metric_factor_33,metric_factor_34,metric_factor_35,metric_factor_36,metric_factor_37,metric_factor_38,metric_factor_39,metric_factor_40
2025-12-13,TikTok,USA,iOS,231.2,13680,456,152,573.02,1,14.5953,72.3742,62.582,72.7268,52.6089,15.2588,11.3987,96.9309,45.6355,70.6326,82.3344,96.0247,63.1958,25.5138,39.0814,78.1325,58.0668,59.41,4.9878,82.4073,7.9774,91.01,36.0748,13.228,69.1319,58.2043,45.1887,69.1927,53.7003,38.7798,23.768,65.7671,1.3425,10.7876,0.1952,14.1351,99.9818,69.5511,89.2421,79.9173
2025-12-13,TikTok,USA,Android,136.85,12782,664,166,702.25,1,70.3951,39.5854,77.5986,80.5211,23.0001,87.4149,2.5164,55.9785,60.4187,57.6843,48.0107,32.9694,13.0736,4.1873,74.153,78.6414,78.5123,62.9305,86.2866,46.8167,41.6754,18.7895,2.4439,44.7714,54.0521,86.6231,68.9879,22.6966,43.2625,91.2849,71.4306,58.5134,27.4581,37.9232,18.9768,88.9894,24.2534,45.1076,13.4826,85.6053
2025-12-13,TikTok,DEU,iOS,400.65,32340,1320,330,864.48,1,90.2779,45.8057,18.4084,37.8875,13.9662,83.4716,69.887,38.352,59.339,60.3641,6.4916,64.8286,30.4477,52.5449,78.3154,62.0564,33.3896,53.1009,14.8867,79.5235,57.4658,92.7709,62.7386,6.4209,23.4294,30.3422,49.3018,13.872,32.8399,17.8552,35.752,74.122,78.3076,29.7783,44.5124,96.8866,76.7019,48.5253,69.1144,99.347
2025-12-13,TikTok,DEU,Android,395.42,29820,1420,355,968.18,1,77.9642,69.9144,99.7175,6.8105,68.0489,4.7935,51.6443,15.7197,2.8608,77.5773,16.8705,68.2257,75.5332,71.1768,56.2629,13.2953,33.7957,28.6933,3.1269,40.1155,93.965,38.7203,21.5099,32.1616,64.1146,32.6917,94.776,88.1318,24.8688,27.7644,78.8697,70.7282,89.3884,18.6999,6.89,43.4184,69.6143,21.6002,56.0379,74.1782
2025-12-13,TikTok,FRA,iOS,152.66,8463,279,93,171.21,1,36.9099,60.8154,11.5961,36.259,86.9396,89.3536,3.9508,78.792,17.9155,26.3286,88.9925,3.9205,33.0081,39.075,39.5972,82.1906,43.7498,44.2527,55.4514,99.2305,43.2765,63.0369,21.7599,93.7105,31.7368,41.8063,85.3664,72.9489,49.9875,23.1937,60.1255,4.6478,10.2952,23.451,83.0136,11.5425,48.8362,86.8666,25.3673,94.8048
2025-12-13,TikTok,FRA,Android,366.67,12600,675,225,393.94,1,28.1812,9.2066,60.4776,45.2241,47.0759,18.7388,70.6712,8.4817,49.0685,9.6303,15.0413,18.9527,40.2505,68.6361,84.2355,98.1231,13.4738,4.2609,68.0715,36.2514,83.1541,26.218,6.8573,5.8974,27.015,88.4105,68.7941,80.7504,95.0842,69.4852,71.0715,86.2489,8.3369,3.2086,2.044,31.2718,71.0253,44.397,98.233,92.4216
2025-12-13,TikTok,GBR,iOS,280.69,13650,728,182,478.18,1,18.2812,54.6725,72.7789,58.623,27.6767,87.9623,49.58,89.6615,36.4947,66.8621,48.6464,13.8952,58.6708,64.4624,55.432,34.7678,86.6843,96.9766,37.8153,26.3342,28.439,37.3908,44.9483,88.0943,80.6377,59.6698,98.2534,73.1665,54.1582,90.4517,94.9944,60.7906,61.8885,58.9621,8.5359,1.705,35.4093,54.2473,55.4051,21.3724
2025-12-13,TikTok,GBR,Android,173.45,11346,366,122,183.29,1,68.8367,86.7709,14.4601,90.2546,69.6515,72.1827,29.656,17.2046,46.2048,96.3607,69.9895,44.4485,43.3023,75.0279,5.4421,30.076,57.0941,29.8425,97.1632,57.9443,34.1131,1.9742,8.1905,31.0031,92.9395,93.8939,85.2232,58.5704,96.5059,60.706,19.5946,59.1964,23.3133,69.2285,18.8501,65.8818,3.4955,91.3897,6.8348,27.1744
2025-12-13,TikTok,CAN,iOS,311.34,13303,502,251,630.14,1,88.5506,59.59,43.9987,43.2952,96.7867,0.4604,51.5136,72.5213,28.5808,16.8969,19.5155,60.4369,34.2084,75.6316,84.7357,66.9339,79.3875,78.47,67.7111,36.527,46.4534,16.6652,77.411,80.5811,34.873,23.056,27.6327,45.6824,57.7048,35.7274,26.3559,52.4479,9.0163,85.6986,32.6939,44.5603,21.7691,57.3849,51.087,31.892
2025-12-13,TikTok,CAN,Android,247.89,16112,424,212,295.77,1,5.9246,45.88,14.9462,48.6867,10.9727,61.4943,16.6239,22.8373,77.1578,61.1127,57.325,27.1117,7.087,51.7201,2.3446,46.3025,28.7349,43.918,34.0348,82.6147,29.781,83.5528,58.8787,46.7219,26.5021,85.5038,47.2596,6.506,45.9143,29.1874,10.4194,22.2164,24.0294,50.0272,1.4335,27.6527,3.7505,22.3062,74.5801,50.4967
2025-12-13,Google Ads,USA,iOS,127.29,6903,234,117,360.26,1,15.288,73.3587,61.2364,59.9234,10.9109,1.4905,75.4104,94.3765,1.081,38.7065,24.899,5.9859,51.4328,48.0058,72.8332,82.6629,32.3417,32.0677,99.9023,10.989,60.1534,47.3524,50.6489,9.8157,42.0945,0.2017,70.3502,88.6377,61.529,89.0461,32.9206,33.7542,26.1375,56.8826,84.4964,98.4533,18.9272,5.3586,8.9371,30.8229
2025-12-13,Google Ads,USA,Android,430.82,39188,1616,404,1229.73,1,43.458,98.3763,69.6353,43.0186,1.4123,51.8917,17.9307,66.8109,2.0788,49.5059,36.1365,82.2726,87.0321,13.5043,97.5585,65.9001,92.3655,77.9703,56.17,88.0055,19.2019,65.7084,80.2699,72.892,38.6158,93.3555,78.1089,63.1698,38.4379,54.8713,37.2354,78.3325,73.7733,22.342,11.5397,64.8398,21.5358,52.2418,89.914,81.1515
2025-12-13,Google Ads,DEU,iOS,297.25,15196,786,262,447.97,1,30.7904,86.7859,22.9971,73.1773,64.6594,92.8118,87.8578,7.6392,45.6688,83.8365,54.1351,25.4076,90.1879,69.4969,59.6575,86.3461,69.9802,77.7681,79.7683,90.6135,35.8522,17.6494,94.4873,98.276,5.0026,34.6434,92.0466,45.9324,47.5048,38.3288,46.2403,63.5037,23.1756,87.8624,93.2222,74.2274,7.0281,48.837,74.0076,31.6922
2025-12-13,Google Ads,DEU,Android,401.53,23157,498,249,486.19,1,64.1325,56.2303,54.4722,34.3814,28.6176,4.3468,51.5648,82.0016,4.5898,49.7252,93.5639,81.4913,86.6871,24.8337,60.9075,37.7086,6.0889,73.3142,65.2128,48.6433,80.6316,39.2313,13.8478,92.0427,99.4458,61.02,11.8854,46.4618,35.5227,95.3199,35.8829,33.8173,32.9495,12.4435,54.4103,39.9508,97.4738,47.3764,81.4617,18.7378
2025-12-13,Google Ads,FRA,iOS,374.12,33669,774,387,912.75,1,69.3498,95.4295,54.0764,17.505,21.8908,5.7222,30.5131,54.282,18.5341,3.1394,22.2461,90.8039,64.1463,91.6126,27.3637,50.9946,37.6991,63.9073,42.4437,65.6748,49.3094,58.0647,45.127,40.907,45.3171,41.6002,81.5748,57.2616,79.7902,6.7257,80.9942,12.7521,5.6574,54.2604,68.5284,6.5913,25.8803,76.3205,88.805,88.4107
2025-12-13,Google Ads,FRA,Android,189.1,12152,248,124,274.09,1,45.2938,80.7286,3.2005,3.1287,83.9301,36.9548,49.8526,1.6364,31.3215,16.0245,21.2916,34.5671,32.8972,60.0781,17.6293,74.6286,47.3247,4.213,63.8082,30.9572,40.7852,11.2109,70.8101,45.3919,94.5522,1.904,25.278,15.8114,52.1833,5.9396,79.6492,56.3483,72.0764,62.1089,50.5477,73.0753,6.3218,83.9038,13.1889,51.9483
2025-12-13,Google Ads,GBR,iOS,317.99,13824,768,192,338.89,1,33.2271,13.1166,67.881,47.3064,45.0555,95.0758,85.2727,86.1103,85.1575,22.7629,31.9869,80.0934,29.3775,98.175,99.5501,75.9425,85.9196,48.7914,87.8327,81.3265,42.3095,10.2181,2.8355,27.2237,0.1956,18.7289,62.8554,56.6116,65.4958,79.3772,98.6971,53.9255,43.6277,2.6246,71.0883,39.1382,47.3334,86.6781,36.9556,0.3601
2025-12-13,Google Ads,GBR,Android,478.61,23028,808,404,1191.54,1,73.1294,93.2104,30.8119,88.4454,81.3561,35.3228,65.6689,32.2883,62.7727,36.1936,15.5763,7.1047,33.9264,20.33,88.1234,40.436,51.4748,55.829,60.7153,66.2401,39.9674,16.0759,9.4281,31.4005,21.5399,18.0112,2.4639,15.849,17.6798,60.807,34.3642,92.7824,97.9283,66.0985,84.7717,1.4434,58.2352,52.1668,0.8219,69.8935
2025-12-13,Google Ads,CAN,iOS,318.38,15351,903,301,579.26,1,67.1876,96.4241,15.2494,43.6634,81.1598,91.8471,31.174,59.4591,84.5426,81.4902,61.651,45.0489,47.7966,31.0171,94.2738,1.1999,90.2082,47.5107,58.7897,17.3357,1.4734,79.1214,90.4926,15.4967,57.7064,46.4925,57.3604,24.099,47.1561,2.2787,75.6823,93.959,85.2669,26.7828,56.5531,74.2932,73.7707,74.8112,2.3534,76.5341
2025-12-13,Google Ads,CAN,Android,130.81,11931,492,123,321.86,1,42.5041,88.1378,79.2051,28.7713,68.2515,95.548,83.5477,90.667,51.29,63.6402,42.6068,67.1925,0.5359,93.6939,54.1263,51.1991,97.3557,68.8162,84.7723,1.4355,58.3656,22.3398,63.7568,73.5018,95.5156,14.0885,48.7127,75.087,91.5268,35.6629,45.3133,78.7325,77.8146,40.473,71.3279,60.1239,57.8913,90.28,10.4895,81.037
2025-12-13,Facebook Ads,USA,iOS,357.98,18640,699,233,826.56,1,41.0347,65.2048,1.6676,95.2554,48.6264,69.2129,19.7591,44.2156,53.368,49.8139,35.852,18.3131,36.4989,95.0151,72.1101,4.1498,72.743,63.4283,10.993,71.5171,96.7706,34.6059,84.8894,55.3357,89.8213,88.072,53.3886,38.2801,29.077,4.6748,59.0808,97.3515,0.8772,3.6466,37.8674,38.2045,69.6219,91.5942,84.731,24.5809
2025-12-13,Facebook Ads,USA,Android,412.44,16414,849,283,713.1,1,26.3713,9.328,86.0074,68.1944,93.3449,13.7953,28.2516,81.9268,21.591,92.2028,41.3733,90.8768,40.8005,49.938,18.747,43.2817,48.8197,19.0468,69.2127,51.9831,71.788,5.8926,7.4784,10.2037,71.872,65.7259,49.6538,0.462,26.9927,90.121,75.1811,21.1289,60.0994,83.2655,73.4102,70.5394,79.6825,93.5097,25.6393,19.1135
2025-12-13,Facebook Ads,DEU,iOS,402.17,12420,690,230,635.92,1,56.0015,81.1237,86.6408,88.8684,96.4094,92.6859,36.338,10.4463,89.4065,81.7324,13.7463,92.592,71.9308,56.0881,56.3309,63.8888,37.611,85.832,99.7975,50.7036,37.3981,32.009,6.8792,77.3802,61.1689,57.7479,37.8597,91.7976,29.4279,86.0568,60.3616,78.7175,81.2104,27.8326,30.3482,2.8325,4.9392,99.657,71.9713,3.6597
2025-12-13,Facebook Ads,DEU,Android,173.81,14040,624,156,428.14,1,72.005,16.8982,95.5553,50.0824,87.5245,93.5082,61.3187,90.3766,89.7916,99.1241,28.6393,33.7281,9.3704,79.6729,71.1006,96.488,72.1024,68.123,34.3731,70.2797,59.0099,48.5763,28.1584,16.3488,76.4079,48.7859,72.3563,80.0231,32.1302,50.5857,22.0452,23.7974,66.6995,62.3755,70.1896,31.7854,1.1875,48.0656,26.3753,74.6343
2025-12-13,Facebook Ads,FRA,iOS,113.19,8277,186,93,166.81,1,16.9894,23.3565,88.782,83.6166,43.7949,74.4097,91.7067,61.804,65.501,92.892,47.7286,12.9864,50.9096,18.4924,9.2404,84.8435,26.0008,4.8477,5.7586,46.1888,3.1751,79.3785,79.4222,51.0556,65.6256,21.7521,51.0916,34.9691,15.7916,47.4682,28.9126,21.6546,20.8949,79.7659,99.6182,78.0268,14.0418,17.8162,44.2158,53.9214
2025-12-13,Facebook Ads,FRA,Android,250.97,14157,572,143,359.33,1,89.0036,74.6777,42.9923,91.6433,44.3488,71.964,58.3163,19.7099,77.2377,18.8747,53.7516,14.7954,77.2707,6.4454,33.5752,69.3352,99.0496,85.8337,87.0825,97.3924,38.3739,80.0831,65.3163,39.3449,21.0062,94.8211,22.9169,68.6774,41.3344,22.3204,19.6895,36.8901,61.7204,98.4286,75.328,39.7696,19.972,85.5006,14.5995,51.4079
2025-12-13,Facebook Ads,GBR,iOS,110.98,12000,375,125,353.35,1,59.867,77.7117,26.6802,54.945,56.4199,40.2008,84.2866,26.1455,73.3226,9.4358,88.9606,74.2771,92.2724,36.7369,80.1248,78.9448,87.1748,11.1305,22.5162,18.0829,28.3835,21.594,40.3334,63.5323,44.3552,33.7839,87.4944,32.6125,70.1121,69.1564,36.3792,9.6147,28.5432,24.4394,56.6227,5.3472,3.4357,37.9864,20.0646,50.7174
2025-12-13,Facebook Ads,GBR,Android,371.62,25824,807,269,701.9,1,76.2163,46.2164,98.6532,47.6528,22.4367,10.533,76.8395,59.5566,91.4087,20.5093,11.2265,56.6743,13.1081,30.6779,90.6067,78.0227,15.7899,63.6345,43.9011,58.967,6.0204,52.6423,73.6979,31.8927,88.0708,36.9891,98.3943,1.9718,67.6397,85.6143,33.869,33.755,16.4499,31.0038,13.7141,59.9992,37.0674,2.3149,24.7867,62.8565
2025-12-13,Facebook Ads,CAN,iOS,214.43,11550,420,210,425.25,1,7.2448,75.3742,16.4059,43.066,20.8205,87.4299,8.3957,45.5152,14.7245,36.4129,25.4769,71.6595,93.2721,25.1095,11.5134,89.8513,55.8847,13.2636,58.6571,49.1993,31.7522,94.2403,25.6127,7.8611,71.1175,99.4971,28.7583,2.168,91.8811,46.7465,37.6499,35.4136,25.8426,17.0307,9.0182,20.0158,95.6395,91.5255,27.4951,60.5387
2025-12-13,Facebook Ads,CAN,Android,491.87,16817,1004,251,621.08,1,48.8799,39.4537,60.6376,77.6698,24.2252,78.5102,33.142,98.5746,37.609,29.4856,18.2763,50.287,2.9844,92.7542,18.9266,90.2882,84.8734,93.8163,94.6391,16.6252,67.5233,10.9599,97.1411,72.9948,0.8956,72.797,47.6786,50.5915,81.3656,78.0124,60.0487,94.048,80.0498,96.9996,78.2689,7.5555,88.0181,26.8393,10.4872,9.9596
2025-12-14,TikTok,USA,iOS,339.42,24444,504,252,762.62,1,80.7526,32.7888,13.6535,16.396,18.4637,23.8114,15.8695,87.9176,63.2426,62.174,29.4819,45.2632,25.6608,13.8153,26.5891,1.3483,2.6934,60.6634,45.5575,47.526,14.5581,44.8759,16.858,25.5895,84.9578,39.7659,26.3078,10.4441,92.2719,39.1498,0.0408,92.7974,39.127,39.8743,86.1603,11.8006,62.7351,40.4346,16.1159,55.9528
2025-12-14,TikTok,USA,Android,310.03,15309,486,243,1148.65,1,65.5402,1.9328,99.374,60.4211,55.3675,76.7354,72.5055,68.4602,94.0593,78.4983,20.5319,78.3859,35.0253,9.0136,40.8228,48.3638,68.9038,21.4094,92.9025,16.6805,15.6371,89.8178,62.3364,17.3606,89.99,44.881,9.3455,31.1339,57.7923,85.3514,55.5357,31.4053,55.053,45.0729,2.7676,10.8297,53.834,74.3974,51.0037,81.6402
2025-12-14,TikTok,DEU,iOS,445.72,25511,526,263,1125.65,1,67.557,58.6644,17.7742,70.2403,95.7228,30.8259,51.2177,77.7592,58.3388,37.0111,36.1034,99.8465,79.0204,58.2256,48.0742,85.9468,45.8685,14.2092,66.5557,25.4919,34.3829,77.7,56.0021,60.7094,64.6263,71.1787,25.8628,31.4684,16.3696,77.5004,71.6672,53.6354,9.2059,25.61,52.9453,22.7277,36.1619,9.1237,83.1828,47.9091
2025-12-14,TikTok,DEU,Android,172.99,7670,472,118,170.59,1,43.7399,40.6162,8.8722,1.6835,28.1621,62.4137,92.3834,71.0896,26.6357,46.3163,52.5381,45.8935,28.183,5.9004,19.0837,59.038,47.4537,52.5653,1.835,60.7182,40.3269,97.1825,85.6778,11.3753,6.07,7.6441,65.4712,5.4675,47.3954,30.6678,71.6516,21.7756,45.7465,40.9858,5.9386,87.1654,35.5314,93.7959,73.6135,50.6487
2025-12-14,TikTok,FRA,iOS,440.36,24969,1148,287,678.72,1,25.4309,60.3374,4.3463,10.0643,88.3986,43.0411,6.347,82.4176,23.0993,77.2647,13.2143,90.7641,53.1207,55.3289,84.3871,33.8859,6.866,2.9385,77.2163,33.3076,91.7541,58.7396,4.2779,38.0194,47.1703,90.5024,64.6649,27.6828,36.6773,3.4913,95.8447,94.137,78.2466,87.8611,55.7787,1.6707,72.1518,81.1226,91.5232,5.3702
2025-12-14,TikTok,FRA,Android,388.83,23232,968,242,415.51,1,68.9627,78.8004,46.9988,86.9451,45.0885,48.2414,25.6396,22.799,70.1466,92.9907,24.7237,33.3998,40.6948,84.7942,37.6183,40.6778,37.3045,40.0319,72.7035,40.7135,52.5488,13.5606,98.2405,29.579,0.7225,58.1296,12.0834,5.7967,30.3233,69.5913,12.7469,65.0215,6.634,20.0832,92.2076,45.0381,39.0742,58.2539,17.6066,82.3675
2025-12-14,TikTok,GBR,iOS,144.19,9106,314,157,468.85,1,62.3201,84.9717,11.3437,39.7365,36.764,80.2048,62.1001,56.9323,35.3433,43.3577,83.8001,22.3192,39.0867,3.5703,79.0787,54.9334,33.5276,35.0859,31.6119,97.3479,61.2249,75.7194,29.0275,71.0813,54.8767,53.0687,56.2513,64.9655,20.6615,96.3296,49.6932,94.1365,7.8211,85.7247,61.1059,37.4236,82.4965,6.8795,17.7047,16.0353
2025-12-14,TikTok,GBR,Android,283.4,18358,1096,274,833.82,1,94.451,58.0387,17.1044,85.0213,45.228,76.553,18.405,16.5213,66.9633,0.2339,17.8158,8.8449,64.2562,35.351,23.7362,8.1079,9.1875,65.4408,37.8333,44.4259,65.9682,1.4021,0.0786,34.2742,84.112,88.9095,57.6653,40.2401,91.1185,23.2279,55.7606,36.1809,2.5815,81.4264,82.2604,29.0365,46.2487,49.4408,69.521,28.0818
2025-12-14,TikTok,CAN,iOS,197.02,14040,585,195,614.73,1,50.0614,34.5867,12.2509,35.5495,29.4678,22.3346,27.4493,81.2425,56.8914,95.0784,1.2295,79.5713,1.9904,27.9035,52.5447,8.3186,5.817,64.7879,39.9005,76.7816,76.1371,8.806,0.9194,35.4447,25.6315,44.4172,48.8106,32.0821,83.2502,71.8277,30.7744,26.7515,39.1069,61.5521,97.1767,64.1916,35.1923,34.379,67.2091,49.3098
2025-12-14,TikTok,CAN,Android,233.3,12717,628,157,412.11,1,61.6043,57.3083,71.5948,16.6606,34.7883,99.5839,16.1756,66.8755,39.2915,93.0373,74.6584,72.2344,41.0736,23.0484,66.6083,89.576,3.5881,29.2776,11.6858,67.484,65.8687,82.842,90.946,50.4478,91.0125,14.1081,29.5681,59.8057,44.2881,37.5226,62.4214,59.2798,53.5109,27.5034,19.7943,30.3478,56.8677,34.9757,3.8729,61.9215
2025-12-14,Google Ads,USA,iOS,305.76,9504,704,176,552.0,1,21.6105,85.3719,58.5336,2.1446,23.435,93.448,80.5867,75.9763,95.8765,16.1327,22.0005,69.9864,52.5263,90.2376,2.428,28.8693,45.5746,26.5514,19.0766,98.3112,42.3297,99.347,45.4519,1.5298,17.404,18.7908,79.671,44.8543,75.9393,46.0771,19.4238,27.2867,90.7434,68.3741,35.0835,75.2656,87.6221,74.2338,0.8263,29.5044
2025-12-14,Google Ads,USA,Android,256.5,15825,633,211,639.9,1,38.5417,55.2469,82.5881,8.581,24.4765,84.6636,82.1404,34.7533,38.5885,41.7603,19.8068,43.1292,6.7338,70.1804,51.0791,82.0457,79.1393,66.4323,51.0529,78.6699,3.3429,77.4391,87.1219,94.7369,27.904,63.0794,65.2846,3.6946,23.4153,2.4452,81.0305,21.8339,47.721,43.9921,70.6909,69.6837,40.5862,26.5036,50.7144,42.7401
2025-12-14,Google Ads,DEU,iOS,195.52,20916,1008,252,694.66,1,37.1826,87.2153,4.8302,64.3917,20.6524,49.8088,41.2725,99.2827,32.8814,3.5108,40.2468,30.7315,28.2499,50.0766,53.9784,90.8054,64.4353,78.7737,31.7781,65.7564,69.5781,42.9248,14.9233,34.7044,68.4046,1.5298,35.7559,85.6783,93.3637,21.4992,41.4938,82.7784,24.4505,43.8282,26.7562,16.498,33.8257,37.8694,4.629,64.4966
2025-12-14,Google Ads,DEU,Android,340.66,17664,768,256,539.48,1,93.5818,80.8316,90.9952,5.4789,25.5337,10.4102,52.3945,84.4483,30.8791,62.4089,86.0083,69.2645,87.5604,16.1138,61.917,64.0345,55.6206,60.4875,66.6447,97.6252,46.3222,35.1302,70.5986,40.1061,72.9972,99.001,89.6843,3.9612,26.245,3.4629,31.1137,65.0767,61.8969,14.1682,7.5263,91.1141,35.5487,75.1092,35.0363,47.8272
2025-12-14,Google Ads,FRA,iOS,349.58,17641,1196,299,568.11,1,44.7173,75.313,46.378,10.8633,18.5483,69.614,3.8959,30.0467,93.8961,71.9544,42.9669,24.9153,95.7373,7.1312,80.2991,62.5396,34.2635,97.7547,3.9927,32.7869,22.079,46.5218,95.4291,45.8617,18.7729,12.2014,38.6724,57.7826,8.5971,19.3183,19.8414,19.9388,36.8734,60.3156,33.7309,78.5064,62.5115,94.2423,32.9237,57.5874
2025-12-14,Google Ads,FRA,Android,421.36,32130,714,357,638.96,1,91.7818,67.3649,59.4457,72.3393,93.0517,16.7843,38.5819,75.9945,71.5701,89.1217,70.7788,50.5783,25.1466,32.1511,54.2375,70.0494,78.9601,97.5157,71.3651,48.3972,69.7912,35.8524,1.5274,47.2607,12.8492,76.0573,29.3481,25.0736,95.2855,76.7492,51.5251,80.1547,36.5259,31.3835,5.1015,8.7027,30.0816,90.424,49.4168,44.9892
2025-12-14,Google Ads,GBR,iOS,315.98,21312,999,333,555.72,1,72.7418,97.0846,8.5925,50.0965,30.1851,73.6697,43.1674,25.3304,93.4104,87.5585,6.5191,76.2632,40.7732,96.369,36.9391,43.4582,31.6232,52.1126,88.8535,38.6722,84.4482,25.1128,21.8439,37.0394,2.7774,19.5296,59.2603,52.5013,91.6818,16.6247,21.4818,87.4714,96.0824,47.4328,29.0137,97.6826,27.9085,77.7764,57.3416,84.7147
2025-12-14,Google Ads,GBR,Android,456.75,12000,960,240,507.5,1,29.8487,9.2825,93.7297,23.0307,29.6477,29.208,31.9667,14.7153,80.3888,75.8565,5.2686,21.7112,40.2702,88.699,89.1374,1.4312,81.2925,12.0573,62.8435,86.8963,76.0853,32.7839,28.3259,1.5421,82.5465,28.4652,35.7974,42.3145,61.6009,12.0502,41.4069,46.5285,75.4954,31.0908,44.7842,5.0978,95.6455,29.6094,99.238,8.6624
2025-12-14,Google Ads,CAN,iOS,121.09,8640,288,96,287.79,1,53.9933,62.3803,81.5507,19.5504,81.786,36.0692,78.0541,62.3047,96.7382,11.7272,10.6741,56.3522,16.659,95.4241,89.5554,77.9152,89.5878,75.9769,65.468,15.5002,52.5384,5.1241,24.2756,14.9018,2.5602,40.2289,85.7191,86.1843,62.9671,6.3759,57.132,57.3163,64.0976,14.808,4.0237,0.8108,79.4074,7.2684,25.7994,8.999
2025-12-14,Google Ads,CAN,Android,190.16,15189,732,183,506.14,1,48.8579,29.8012,52.2808,7.1894,94.337,60.6829,50.602,26.0751,12.8999,51.3346,48.3003,14.6557,6.4529,40.8656,91.5533,61.6941,83.5605,95.4771,20.2616,28.7417,99.9385,91.2099,17.8804,44.7638,47.3955,44.6535,91.4194,40.22,3.2045,41.8732,50.8316,27.5006,46.5655,22.0,19.3394,34.6824,13.2899,40.5475,5.3955,53.7523
2025-12-14,Facebook Ads,USA,iOS,160.63,8954,363,121,464.49,1,82.4168,35.3783,20.595,31.2007,45.8393,87.2665,89.5503,92.2741,55.3899,28.7718,51.9083,94.8675,30.5332,9.4923,66.4169,37.8425,52.053,22.7771,38.482,86.6286,62.733,61.8928,66.5537,69.984,11.9979,79.2208,71.9118,13.723,99.9454,60.4103,62.4288,59.2579,85.3128,35.8423,86.0034,84.5066,9.5846,4.7397,93.581,23.7219
2025-12-14,Facebook Ads,USA,Android,103.01,11454,276,138,536.8,1,89.0604,83.5165,20.3844,66.2343,24.2551,25.3353,12.7181,65.7223,74.3221,10.0529,94.0453,28.8861,31.6234,11.4169,26.7609,5.5794,86.1121,72.59,44.1462,77.9586,75.1848,33.6707,91.0514,19.5656,99.2252,26.8036,24.0822,62.1159,81.7798,99.9032,84.3922,89.3821,0.9968,75.5024,53.7117,34.1468,42.6149,8.7435,70.6803,50.2152
2025-12-14,Facebook Ads,DEU,iOS,293.1,20368,536,268,471.77,1,6.0878,95.5767,64.5371,38.8524,13.11,57.93,0.7278,74.0326,63.3499,99.2328,18.9094,91.9879,3.6236,57.7105,92.9455,20.6359,19.7304,22.0066,30.1923,95.4246,59.9834,10.13,79.8474,35.0644,36.7988,1.7758,71.9969,16.4368,88.387,90.6448,15.1942,75.7715,0.5711,54.323,90.9633,12.627,38.6847,56.8998,44.7392,42.2128
2025-12-14,Facebook Ads,DEU,Android,194.73,9840,480,120,303.79,1,51.5149,45.1257,26.9927,55.0108,42.9819,83.4954,92.1501,51.085,34.3069,34.6529,94.38,96.3641,18.4467,4.7614,52.8736,50.2195,31.1006,43.1636,14.2176,95.0034,6.0606,14.6821,87.4846,1.7765,79.0282,68.879,87.7142,22.7933,90.9065,49.3314,38.3395,84.9556,1.2448,39.5925,65.8728,31.8637,99.4575,7.4637,86.8175,65.8109
2025-12-14,Facebook Ads,FRA,iOS,383.58,14464,678,226,353.12,1,93.8558,82.1911,46.4978,91.572,35.2338,58.1363,41.8749,46.8708,98.1468,71.7626,3.2796,33.4545,59.7105,36.4064,55.3215,9.1568,79.9222,95.4389,16.5546,54.1299,88.9451,23.2824,74.7704,11.3439,65.5049,61.0339,27.5507,18.8272,72.4679,30.0957,5.8198,76.3598,85.7819,50.2894,80.7136,32.906,86.4118,43.3799,53.383,97.5308
2025-12-14,Facebook Ads,FRA,Android,452.08,42655,898,449,815.83,1,89.5004,78.8375,22.2522,79.4114,17.4452,95.3739,66.0147,33.1648,9.8642,30.7356,25.4612,22.4856,64.0515,53.67,35.0482,99.374,15.4887,72.6098,63.9235,3.3174,2.4271,96.2949,21.8064,4.3539,38.2926,6.4854,4.8791,29.2245,45.0092,10.7054,93.6652,86.9467,79.0694,33.3133,48.3819,30.4743,8.4365,98.8179,8.4965,8.0321
2025-12-14,Facebook Ads,GBR,iOS,416.33,23738,1144,286,603.91,1,87.0853,55.2624,87.5683,42.7307,18.1617,43.7304,29.8234,33.7781,91.8201,95.1494,73.2013,69.9831,42.5389,23.4795,35.791,14.2545,99.2065,58.0955,24.6256,2.0518,18.4506,27.401,22.2119,93.1139,78.1573,80.4444,21.7884,29.4624,91.2115,8.5034,97.8108,12.1079,69.5289,89.1378,52.1863,25.92,83.9375,97.5776,48.2677,21.6581
2025-12-14,Facebook Ads,GBR,Android,428.43,19276,948,316,873.51,1,85.9585,84.832,31.874,76.1478,1.9545,74.0715,28.5407,37.2669,74.73,56.9923,44.4869,78.7496,80.1135,31.2215,10.8448,49.0864,42.9493,88.5635,56.4136,23.1648,29.4903,58.0598,1.3567,19.9946,8.1804,45.6765,28.251,23.8932,16.8674,77.306,28.1677,24.4407,45.1663,75.9553,55.9714,86.5447,63.8554,66.081,59.942,70.5844
